2025-09-16_13:42:32.561 INFO zenoh_topic_viewer Starting Zenoh DDS Web Monitor...
2025-09-16_13:42:32.561 INFO zenoh_topic_viewer Starting web server on http://localhost:8080
2025-09-16_13:42:32.561 INFO zenoh_topic_viewer Opening Zenoh session...
2025-09-16_13:42:32.561 INFO zenoh::net::runtime Using ZID: 77b2bf76b47715a9ac0f161f8aebbb5f
2025-09-16_13:42:32.562 INFO zenoh::net::runtime::orchestrator Zenoh can be reached at: tcp/[2001:630:d0:8e07:4e5d:4917:286d:563f]:36189
2025-09-16_13:42:32.562 INFO zenoh::net::runtime::orchestrator Zenoh can be reached at: tcp/[fe80::9026:9c50:5c9d:6245]:36189
2025-09-16_13:42:32.562 INFO zenoh::net::runtime::orchestrator Zenoh can be reached at: tcp/10.9.157.159:36189
2025-09-16_13:42:32.562 INFO zenoh::net::runtime::orchestrator zenohd listening scout messages on 224.0.0.224:7446
2025-09-16_13:42:33.063 WARN zenoh::net::runtime::orchestrator Scouting delay elapsed before start conditions are met.
2025-09-16_13:42:33.063 INFO zenoh_topic_viewer Zenoh session opened.
2025-09-16_13:42:33.063 INFO zenoh_topic_viewer Subscribing to all topics
2025-09-16_13:42:33.063 INFO zenoh_topic_viewer Zenoh subscriber started, waiting for messages...
2025-09-16_13:44:05.126 INFO zenoh_topic_viewer CTRL-C received. Shutting down gracefully...
2025-09-16_13:44:05.126 INFO zenoh_topic_viewer Zenoh DDS Web Monitor stopped.
2025-09-16_13:44:05.126 INFO zenoh::api::session close session zid=77b2bf76b47715a9ac0f161f8aebbb5f
2025-09-16_13:45:20.295 INFO zenoh_topic_viewer Starting Zenoh DDS Web Monitor...
2025-09-16_13:45:20.295 INFO zenoh_topic_viewer Opening Zenoh session...
2025-09-16_13:45:20.295 INFO zenoh_topic_viewer Starting web server on http://localhost:8080
2025-09-16_13:45:40.594 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/heading' at 1758030340594
2025-09-16_13:45:40.736 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/attitude' at 1758030340736
2025-09-16_13:45:40.737 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/airspeed' at 1758030340737
2025-09-16_13:45:40.737 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/groundspeed' at 1758030340737
2025-09-16_13:45:40.737 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/climbspeed' at 1758030340737
2025-09-16_13:45:40.741 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/local_position' at 1758030340741
2025-09-16_13:45:40.741 INFO zenoh_topic_viewer Received 32B on topic 'aircraft/STA/1/battery_percentage' at 1758030340741
2025-09-16_13:45:40.796 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/position' at 1758030340796
2025-09-16_13:45:40.796 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/velocity' at 1758030340796
2025-09-16_13:45:40.796 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/heading' at 1758030340796
2025-09-16_13:45:40.856 INFO zenoh_topic_viewer Received 32B on topic 'aircraft/STA/1/movement_state' at 1758030340856
2025-09-16_13:45:40.997 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/attitude' at 1758030340997
2025-09-16_13:45:40.998 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/airspeed' at 1758030340998
2025-09-16_13:45:40.998 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/groundspeed' at 1758030340998
2025-09-16_13:45:40.998 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/climbspeed' at 1758030340998
2025-09-16_13:45:41.002 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/local_position' at 1758030341002
2025-09-16_13:45:41.003 INFO zenoh_topic_viewer Received 32B on topic 'aircraft/STA/1/battery_percentage' at 1758030341003
2025-09-16_13:45:41.195 INFO zenoh_topic_viewer Received 32B on topic 'aircraft/STA/1/status' at 1758030341195
2025-09-16_13:45:41.195 INFO zenoh_topic_viewer Received 32B on topic 'aircraft/STA/1/mode' at 1758030341195
2025-09-16_13:45:41.197 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/position' at 1758030341197
2025-09-16_13:45:41.197 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/velocity' at 1758030341197
2025-09-16_13:45:41.197 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/heading' at 1758030341197
2025-09-16_13:45:41.235 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/attitude' at 1758030341235
2025-09-16_13:45:41.236 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/airspeed' at 1758030341236
2025-09-16_13:45:41.236 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/groundspeed' at 1758030341236
2025-09-16_13:45:41.236 INFO zenoh_topic_viewer Received 40B on topic 'aircraft/STA/1/climbspeed' at 1758030341236
2025-09-16_13:45:41.239 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/local_position' at 1758030341239
2025-09-16_13:45:41.239 INFO zenoh_topic_viewer Received 32B on topic 'aircraft/STA/1/battery_percentage' at 1758030341239
2025-09-16_13:45:41.359 INFO zenoh_topic_viewer Received 32B on topic 'aircraft/STA/1/movement_state' at 1758030341359
2025-09-16_13:45:41.398 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/position' at 1758030341398
2025-09-16_13:45:41.398 INFO zenoh_topic_viewer Received 48B on topic 'aircraft/STA/1/velocity' at 1758030341398
